location,size,total_sqft,bath,price,bhk,price_per_sqft
Tangra,3 BHK,1350.0,2.0,65.0,3,4814.814814814815
Tangra,3 BHK,1107.0,2.0,43.0,3,3884.3721770551037
Tangra,3 BHK,1621.0,3.0,72.0,3,4441.702652683529
Tangra,3 BHK,1559.0,3.0,127.0,3,8146.247594611931
Tangra,3 BHK,1374.0,3.0,68.0,3,4949.0538573508
Tangra,4 BHK,3198.0,4.0,250.0,4,7817.385866166354
Tangra,3 BHK,1452.0,3.0,60.98,3,4199.724517906336
Tangra,3 BHK,1329.0,2.0,41.0,3,3085.0263355906695
Tangra,2 BHK,1125.0,2.0,44.0,2,3911.1111111111113
Tangra,2 Bedroom,1200.0,2.0,70.0,2,5833.333333333333
Tangra,3 BHK,1350.0,3.0,39.97,3,2960.740740740741
Tangra,3 BHK,2600.0,3.0,195.0,3,7500.0
Tangra,3 BHK,1220.0,3.0,35.23,3,2887.7049180327863
Tangra,2 BHK,1255.0,2.0,80.0,2,6374.501992031873
Tangra,3 BHK,1904.0,3.0,155.0,3,8140.756302521008
Tangra,2 BHK,800.0,2.0,30.0,2,3750.0
Tangra,3 BHK,1531.0,2.0,75.0,3,4898.758981058132
Tangra,3 BHK,1400.0,2.0,40.44,3,2888.5714285714284
Tangra,3 BHK,1575.0,3.0,93.0,3,5904.761904761905
Tangra,3 BHK,1965.0,4.0,125.0,3,6361.323155216285
Tangra,2 BHK,1150.0,2.0,51.0,2,4434.782608695652
Tangra,3 BHK,1925.0,2.0,114.0,3,5922.077922077922
Tangra,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
Tangra,4 Bedroom,3000.0,4.0,140.0,4,4666.666666666667
Tangra,2 BHK,975.0,2.0,63.0,2,6461.538461538462
Tangra,3 BHK,1592.0,3.0,91.0,3,5716.08040201005
Tangra,2 Bedroom,1200.0,2.0,45.0,2,3750.0
Tangra,3 BHK,1382.0,2.0,76.18,3,5512.301013024603
Tangra,2 BHK,1100.0,2.0,38.0,2,3454.5454545454545
Tangra,2 BHK,1225.0,2.0,70.0,2,5714.285714285715
Tangra,2 BHK,1322.0,2.0,86.0,2,6505.295007564297
Tangra,3 BHK,1445.0,2.0,47.1,3,3259.515570934256
Tangra,3 BHK,1466.0,2.0,140.0,3,9549.795361527968
Tangra,3 BHK,1760.0,3.0,123.0,3,6988.636363636364
Tangra,2 BHK,1215.0,2.0,90.0,2,7407.407407407408
Tangra,4 BHK,3657.0,5.0,220.0,4,6015.859994531036
Tangra,2 BHK,1200.0,2.0,35.0,2,2916.6666666666665
Tangra,4 BHK,2800.0,4.0,155.0,4,5535.714285714285
Tangra,4 BHK,2987.5,5.0,191.0,4,6393.305439330544
Tangra,3 BHK,1550.0,3.0,74.5,3,4806.451612903225
Tangra,2 BHK,1060.0,2.0,58.0,2,5471.698113207547
Tangra,3 BHK,1225.0,3.0,60.0,3,4897.959183673469
Tangra,3 BHK,1586.0,3.0,70.0,3,4413.619167717528
Tangra,3 BHK,1730.0,3.0,140.0,3,8092.485549132948
Tangra,2 BHK,1265.0,2.0,82.0,2,6482.213438735178
Tangra,2 BHK,1140.0,2.0,52.0,2,4561.403508771929
Tangra,2 BHK,1050.0,2.0,40.0,2,3809.5238095238096
Tangra,2 BHK,1100.0,2.0,48.0,2,4363.636363636364
Tangra,2 BHK,1012.0,2.0,59.0,2,5830.0395256917
Tangra,4 Bedroom,1600.0,4.0,112.0,4,7000.0
Tangra,2 BHK,1326.0,2.0,57.0,2,4298.6425339366515
Tangra,3 BHK,1700.0,3.0,95.0,3,5588.235294117647
Tangra,3 BHK,1758.0,3.0,95.0,3,5403.86803185438
Tangra,3 BHK,1645.0,2.0,82.0,3,4984.802431610942
Tangra,3 BHK,1410.0,2.0,56.4,3,4000.0
Tangra,1 BHK,655.0,1.0,53.0,1,8091.603053435115
Tangra,2 BHK,1235.0,2.0,63.0,2,5101.214574898785
Tangra,2 BHK,1418.0,2.0,106.0,2,7475.317348377997
Tangra,2 BHK,1070.0,2.0,48.0,2,4485.981308411215
Tangra,4 BHK,3900.0,4.0,333.0,4,8538.461538461539
Tangra,1 BHK,640.0,1.0,20.5,1,3203.125
Tangra,2 BHK,1190.0,2.0,39.0,2,3277.3109243697477
Tangra,3 BHK,1255.0,3.0,77.68,3,6189.641434262949
Tangra,2 BHK,1025.0,2.0,50.0,2,4878.048780487805
Tangra,2 BHK,1081.0,2.0,30.27,2,2800.1850138760406
Tangra,2 BHK,1035.0,2.0,45.5,2,4396.135265700483
Tangra,3 BHK,1402.0,2.0,85.0,3,6062.767475035664
Tangra,2 BHK,1197.0,2.0,63.0,2,5263.1578947368425
Tangra,2 BHK,1140.0,2.0,33.06,2,2900.0
Tangra,3 BHK,1450.0,2.0,89.6,3,6179.310344827586
Tangra,3 BHK,2493.0,3.0,115.0,3,4612.916165262735
Tangra,2 BHK,1151.0,2.0,50.5,2,4387.489139878367
Tangra,3 BHK,1636.0,3.0,97.0,3,5929.095354523228
Tangra,3 BHK,1897.0,4.0,93.0,3,4902.477596204533
Tangra,2 BHK,1250.0,2.0,59.0,2,4720.0
Tangra,2 BHK,1115.0,2.0,46.0,2,4125.5605381165915
Tangra,3 BHK,1318.0,3.0,54.0,3,4097.11684370258
Tangra,2 BHK,700.0,1.0,35.0,2,5000.0
Tangra,2 BHK,1050.0,2.0,42.0,2,4000.0
Tangra,4 BHK,2689.0,6.0,245.0,4,9111.193752324285
Tangra,2 BHK,1100.0,2.0,70.0,2,6363.636363636364
Tangra,1 RK,412.5,1.0,19.8,1,4800.0
Tangra,2 BHK,1100.0,2.0,62.0,2,5636.363636363636
Tangra,2 BHK,1145.0,2.0,56.0,2,4890.829694323144
Tangra,1 BHK,600.0,1.0,30.0,1,5000.0
Tangra,2 BHK,1143.0,2.0,62.0,2,5424.321959755031
Tangra,2 BHK,1156.0,2.0,42.0,2,3633.2179930795846
Tangra,2 BHK,1235.0,2.0,49.3,2,3991.902834008097
Tangra,4 BHK,2171.0,4.0,111.0,4,5112.851220635652
Tangra,2 BHK,1100.0,2.0,43.5,2,3954.5454545454545
Tangra,3 BHK,1255.0,3.0,77.68,3,6189.641434262949
Tangra,3 BHK,1250.0,3.0,43.0,3,3440.0
Tangra,3 BHK,2640.0,5.0,142.0,3,5378.787878787879
Tangra,2 BHK,1314.0,2.0,68.8,2,5235.920852359209
Tangra,3 BHK,1430.0,2.0,50.0,3,3496.5034965034965
Tangra,2 BHK,1065.0,2.0,47.86,2,4493.896713615023
Tangra,2 BHK,1085.0,2.0,64.0,2,5898.617511520737
Tangra,1 Bedroom,750.0,1.0,30.0,1,4000.0
Tangra,2 BHK,981.0,2.0,37.28,2,3800.2038735983692
Tangra,4 BHK,1548.3,4.0,129.0,4,8331.71865917458
Tangra,1 BHK,500.0,1.0,15.0,1,3000.0
Tangra,2 BHK,1025.0,2.0,66.0,2,6439.024390243902
Tangra,2 BHK,1175.0,2.0,39.0,2,3319.148936170213
Tangra,2 BHK,975.0,2.0,28.275,2,2900.0
Tangra,2 BHK,1165.0,2.0,33.64,2,2887.5536480686696
Tangra,3 BHK,1519.0,3.0,67.23,3,4425.938117182357
Tangra,3 BHK,1449.0,3.0,90.0,3,6211.180124223602
Tangra,4 Bedroom,2400.0,5.0,190.0,4,7916.666666666667
Tangra,3 BHK,1455.0,2.0,60.0,3,4123.711340206186
Tangra,3 BHK,1490.0,2.0,59.6,3,4000.0
Tangra,2 BHK,951.0,2.0,30.43,2,3199.789695057834
Tangra,3 BHK,1500.0,2.0,75.0,3,5000.0
Tangra,3 BHK,1652.5,3.0,90.0,3,5446.293494704993
Tangra,3 BHK,1381.0,2.0,76.18,3,5516.292541636496
Tangra,3 BHK,1685.0,3.0,95.0,3,5637.982195845697
Tangra,2 BHK,1180.0,2.0,41.3,2,3499.9999999999995
Tangra,2 BHK,1200.0,2.0,47.0,2,3916.6666666666665
Tangra,3 BHK,1374.0,3.0,51.0,3,3711.7903930131006
Tangra,2 BHK,1414.0,2.0,84.18,2,5953.323903818953
Tangra,1 BHK,712.0,1.0,38.44,1,5398.876404494382
Tangra,3 BHK,1275.0,3.0,41.2,3,3231.3725490196084
Tangra,3 BHK,1293.0,2.0,85.0,3,6573.859242072699
Tangra,3 BHK,1350.0,3.0,78.3,3,5800.0
Tangra,5 BHK,4000.0,3.0,130.0,5,3250.0
Tangra,3 BHK,1080.0,2.0,75.0,3,6944.444444444444
Tangra,2 BHK,1019.0,2.0,45.9,2,4504.41609421001
Tangra,3 BHK,1850.0,2.0,89.0,3,4810.810810810811
Tangra,3 BHK,1910.0,3.0,142.0,3,7434.55497382199
Tangra,3 BHK,1250.0,2.0,77.88,3,6230.4
Tangra,3 BHK,1280.0,2.0,60.0,3,4687.5
Tangra,2 BHK,1400.0,2.0,60.0,2,4285.714285714285
Tangra,1 BHK,500.0,2.0,24.0,1,4800.0
Tangra,4 Bedroom,1200.0,4.0,95.0,4,7916.666666666667
Tangra,4 BHK,2882.0,5.0,158.0,4,5482.303955586398
Tangra,3 BHK,1250.0,3.0,38.0,3,3040.0
Tangra,3 BHK,1500.0,3.0,75.0,3,5000.0
Tangra,3 BHK,1510.0,3.0,47.57,3,3150.3311258278145
Tangra,2 BHK,1187.0,2.0,59.0,2,4970.513900589722
Tangra,2 BHK,1215.0,2.0,43.0,2,3539.0946502057614
Tangra,4 Bedroom,1200.0,2.0,36.0,4,3000.0
Tangra,2 BHK,1079.0,2.0,60.0,2,5560.704355885079
Tiljala,2 BHK,1116.0,2.0,51.91,2,4651.433691756272
Tiljala,3 BHK,2072.0,3.0,108.0,3,5212.355212355213
Tiljala,3 BHK,1602.0,2.0,75.0,3,4681.647940074907
Tiljala,2 BHK,1176.0,2.0,62.0,2,5272.108843537415
Tiljala,3 BHK,1717.0,3.0,99.0,3,5765.87070471753
Tiljala,2 BHK,1141.0,2.0,42.79,2,3750.219106047327
Tiljala,1 BHK,525.0,1.0,30.0,1,5714.285714285715
Tiljala,2 BHK,1447.0,2.0,83.0,2,5736.005528680028
Tiljala,3 BHK,1652.0,3.0,85.0,3,5145.2784503631965
Tiljala,2 BHK,793.0,2.0,45.0,2,5674.653215636822
Tiljala,3 BHK,1710.0,3.0,107.0,3,6257.309941520468
Tiljala,3 BHK,1590.0,2.0,54.0,3,3396.2264150943397
Tiljala,1 BHK,530.0,1.0,20.0,1,3773.5849056603774
Tiljala,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Tiljala,2 BHK,1113.0,2.0,62.0,2,5570.530098831986
Tiljala,3 BHK,1665.0,3.0,86.58,3,5200.0
Tiljala,3 BHK,1495.0,2.0,64.0,3,4280.936454849499
Tiljala,3 BHK,1523.0,2.0,53.4,3,3506.2376887721603
Tiljala,2 BHK,1232.0,2.0,45.0,2,3652.5974025974024
Tiljala,3 Bedroom,1200.0,3.0,85.0,3,7083.333333333333
Tiljala,4 Bedroom,2000.0,4.0,120.0,4,6000.0
Tiljala,2 BHK,1200.0,2.0,40.0,2,3333.3333333333335
Tiljala,2 BHK,920.0,2.0,39.55,2,4298.91304347826
Tiljala,2 BHK,1156.0,2.0,46.0,2,3979.2387543252594
Tiljala,2 BHK,1100.0,2.0,62.7,2,5700.0
Tiljala,3 BHK,1890.0,4.0,127.0,3,6719.576719576719
Tiljala,2 BHK,900.0,1.0,45.0,2,5000.0
Tiljala,1 BHK,628.0,1.0,24.0,1,3821.6560509554142
Tiljala,3 BHK,1765.0,3.0,125.0,3,7082.152974504249
Tiljala,2 BHK,1300.0,2.0,60.0,2,4615.384615384615
Tiljala,2 BHK,1310.0,2.0,50.0,2,3816.793893129771
Tiljala,3 BHK,2070.0,3.0,162.0,3,7826.086956521739
Tiljala,2 BHK,955.0,2.0,53.55,2,5607.3298429319375
Tiljala,3 BHK,1650.0,3.0,118.0,3,7151.515151515152
Tiljala,1 BHK,765.0,2.0,30.0,1,3921.5686274509803
Tiljala,3 Bedroom,1158.0,2.0,85.0,3,7340.241796200346
Tiljala,2 BHK,1000.0,2.0,29.9,2,2990.0
Tiljala,4 Bedroom,1200.0,4.0,75.0,4,6250.0
Tiljala,2 BHK,1140.0,2.0,76.0,2,6666.666666666667
Tiljala,1 Bedroom,1050.0,1.0,70.0,1,6666.666666666667
Tiljala,2 BHK,987.0,2.0,49.0,2,4964.5390070921985
Tiljala,3 BHK,1530.0,3.0,51.87,3,3390.1960784313724
Tiljala,3 BHK,1295.0,2.0,59.5,3,4594.594594594595
Tiljala,1 BHK,527.0,1.0,26.0,1,4933.586337760911
Tiljala,4 Bedroom,2540.0,4.0,115.0,4,4527.55905511811
Tiljala,2 BHK,1130.0,2.0,40.0,2,3539.8230088495575
Tiljala,3 BHK,1865.0,4.0,140.0,3,7506.702412868633
Tiljala,2 BHK,1090.0,2.0,31.49,2,2888.9908256880735
Tiljala,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
Tiljala,2 BHK,1195.0,2.0,51.0,2,4267.782426778243
Tiljala,3 BHK,1513.0,3.0,103.0,3,6807.666886979511
Tiljala,3 BHK,1932.0,4.0,135.0,3,6987.577639751553
Tiljala,3 BHK,1787.0,3.0,123.0,3,6883.044208170118
Tiljala,3 BHK,1288.0,2.0,70.0,3,5434.782608695652
Tiljala,3 BHK,1832.0,3.0,125.0,3,6823.144104803493
Tiljala,2 BHK,1088.0,2.0,61.45,2,5647.97794117647
Tiljala,3 BHK,1564.0,3.0,104.0,3,6649.616368286445
Tiljala,2 BHK,1030.0,2.0,35.02,2,3400.0000000000005
Tiljala,2 BHK,1205.0,2.0,62.9,2,5219.9170124481325
Tiljala,3 BHK,1950.0,3.0,90.0,3,4615.384615384615
Tiljala,2 BHK,1080.0,2.0,62.0,2,5740.740740740741
Tiljala,4 BHK,2800.0,4.0,140.0,4,5000.0
Tollygunge,3 Bedroom,2250.0,3.0,148.0,3,6577.777777777777
Tollygunge,3 BHK,1925.0,3.0,125.0,3,6493.506493506494
Tollygunge,6 Bedroom,3000.0,7.0,210.0,6,7000.0
Tollygunge,2 BHK,1207.0,2.0,43.5,2,3603.976801988401
Tollygunge,3 BHK,1560.0,3.0,115.0,3,7371.794871794872
Tollygunge,3 BHK,1645.0,3.0,95.0,3,5775.075987841945
Tollygunge,4 Bedroom,11890.0,4.0,700.0,4,5887.300252312868
Tollygunge,2 BHK,1250.0,2.0,76.0,2,6080.0
Tollygunge,2 BHK,1075.0,2.0,45.8,2,4260.46511627907
Tollygunge,3 BHK,1180.0,2.0,78.34,3,6638.983050847458
Tollygunge,4 BHK,3670.0,4.0,300.0,4,8174.386920980926
Tollygunge,3 BHK,1705.0,3.0,95.0,3,5571.847507331378
Tollygunge,3 BHK,1799.0,3.0,90.0,3,5002.77932184547
Tollygunge,2 BHK,1256.0,2.0,62.8,2,5000.0
Tollygunge,4 BHK,2268.0,3.0,163.0,4,7186.94885361552
Tollygunge,2 BHK,1120.0,2.0,55.0,2,4910.714285714285
Tollygunge,3 BHK,1611.0,2.0,66.0,3,4096.83426443203
Tollygunge,2 BHK,1367.0,2.0,62.0,2,4535.479151426482
Tollygunge,2 BHK,1200.0,2.0,66.0,2,5500.0
Tollygunge,3 BHK,1750.0,3.0,95.0,3,5428.571428571428
Tollygunge,2 BHK,1052.0,2.0,50.0,2,4752.851711026616
Tollygunge,3 BHK,2100.0,3.0,73.0,3,3476.190476190476
Tollygunge,3 BHK,1645.0,3.0,100.0,3,6079.0273556231
Tollygunge,2 BHK,1140.0,2.0,46.0,2,4035.0877192982457
Tollygunge,2 BHK,1290.0,2.0,85.0,2,6589.147286821705
Tollygunge,4 Bedroom,1800.0,4.0,145.0,4,8055.555555555556
Tollygunge,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
Tollygunge,3 BHK,2319.0,3.0,180.0,3,7761.966364812419
Tollygunge,3 BHK,1520.0,3.0,80.0,3,5263.1578947368425
Tollygunge,3 BHK,1536.0,3.0,89.0,3,5794.270833333333
Tollygunge,4 BHK,3000.0,4.0,240.0,4,8000.0
Tollygunge,2 BHK,1050.0,2.0,38.0,2,3619.0476190476193
Tollygunge,3 BHK,1850.0,3.0,146.0,3,7891.891891891892
Tollygunge,2 BHK,1112.0,2.0,62.0,2,5575.5395683453235
Tollygunge,3 BHK,1535.0,3.0,72.5,3,4723.127035830619
Tollygunge,3 BHK,1445.0,3.0,64.0,3,4429.065743944637
Tollygunge,2 BHK,1215.0,2.0,51.26,2,4218.930041152264
Tollygunge,2 BHK,1196.0,2.0,71.74,2,5998.327759197324
Tollygunge,3 BHK,1655.0,3.0,115.0,3,6948.640483383686
Tollygunge,2 BHK,1311.0,2.0,78.0,2,5949.656750572082
Tollygunge,3 BHK,1608.0,3.0,67.98,3,4227.611940298508
Tollygunge,2 BHK,1065.0,2.0,44.95,2,4220.657276995305
Tollygunge,2 BHK,1100.0,2.0,38.45,2,3495.454545454546
Tollygunge,3 BHK,1559.0,3.0,69.315,3,4446.119307248236
Tollygunge,2 BHK,1043.0,2.0,65.0,2,6232.023010546501
Tollygunge,2 BHK,1118.0,2.0,75.0,2,6708.4078711985685
Tollygunge,2 BHK,1098.0,2.0,68.0,2,6193.078324225865
Tollygunge,2 BHK,880.0,2.0,35.0,2,3977.2727272727275
Tollygunge,2 BHK,1102.0,2.0,48.0,2,4355.716878402904
Tollygunge,3 BHK,1500.0,2.0,70.0,3,4666.666666666667
Tollygunge,2 BHK,1140.0,2.0,75.2,2,6596.491228070176
Tollygunge,3 BHK,2321.0,4.0,128.0,3,5514.864282636794
Tollygunge,2 BHK,1390.0,2.0,62.0,2,4460.431654676259
Tollygunge,2 BHK,1230.0,2.0,85.0,2,6910.569105691057
Tollygunge,2 Bedroom,900.0,2.0,55.0,2,6111.111111111111
Tollygunge,3 BHK,2167.0,3.0,170.0,3,7844.946931241348
Tollygunge,3 BHK,1626.0,2.0,120.0,3,7380.073800738008
Tollygunge,5 Bedroom,1600.0,5.0,140.0,5,8750.0
Tollygunge,2 BHK,1070.0,2.0,42.79,2,3999.0654205607475
Tollygunge,3 BHK,1450.0,3.0,56.0,3,3862.0689655172414
Tollygunge,2 BHK,1111.0,2.0,50.0,2,4500.450045004501
Tollygunge,2 BHK,1290.0,2.0,100.0,2,7751.937984496124
Tollygunge,2 BHK,1350.0,2.0,91.0,2,6740.740740740741
Tollygunge,3 BHK,1680.0,3.0,99.27,3,5908.928571428572
Tollygunge,4 Bedroom,2500.0,4.0,150.0,4,6000.0
Tollygunge,3 BHK,1460.0,3.0,88.0,3,6027.397260273972
Tollygunge,2 BHK,1060.0,2.0,45.0,2,4245.2830188679245
Tollygunge,2 BHK,1260.0,2.0,75.0,2,5952.380952380952
Tollygunge,3 BHK,1220.0,3.0,62.0,3,5081.9672131147545
Tollygunge,3 BHK,1320.0,2.0,60.6,3,4590.909090909091
Tollygunge,2 BHK,1143.0,2.0,65.0,2,5686.789151356081
Tollygunge,2 BHK,1470.0,2.0,61.74,2,4200.0
Tollygunge,3 BHK,1350.0,2.0,87.01,3,6445.185185185185
Tollygunge,3 BHK,1719.0,3.0,116.0,3,6748.109365910413
Tollygunge,1 BHK,664.0,1.0,35.0,1,5271.084337349397
Tollygunge,3 BHK,2024.0,3.0,157.0,3,7756.916996047431
Tollygunge,2 BHK,1080.0,2.0,44.0,2,4074.074074074074
Tollygunge,3 BHK,1500.0,2.0,55.0,3,3666.6666666666665
Tollygunge,4 Bedroom,3250.0,4.0,180.0,4,5538.461538461538
Tollygunge,2 BHK,1175.0,2.0,47.0,2,4000.0
Tollygunge,2 BHK,1440.0,2.0,115.0,2,7986.111111111111
Tollygunge,1 Bedroom,1380.0,1.0,62.1,1,4500.0
Tollygunge,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
Tollygunge,1 BHK,705.0,1.0,36.5,1,5177.304964539007
Tollygunge,4 BHK,3530.0,4.0,290.0,4,8215.297450424929
Tollygunge,2 BHK,1185.0,2.0,60.0,2,5063.291139240507
Tollygunge,2 BHK,1255.0,2.0,58.0,2,4621.5139442231075
Tollygunge,3 BHK,1335.0,3.0,89.0,3,6666.666666666667
Tollygunge,3 BHK,1999.0,3.0,132.0,3,6603.301650825412
Tollygunge,3 BHK,1397.0,3.0,110.0,3,7874.0157480314965
Tollygunge,3 Bedroom,1616.0,3.0,95.0,3,5878.712871287129
Tollygunge,2 BHK,1090.0,2.0,54.54,2,5003.6697247706425
Tollygunge,1 BHK,923.0,1.0,60.84,1,6591.549295774648
Tollygunge,2 BHK,1050.0,2.0,48.0,2,4571.428571428572
Tollygunge,3 BHK,1650.0,3.0,100.0,3,6060.606060606061
Tollygunge,2 BHK,1457.0,2.0,85.0,2,5833.905284831846
Tollygunge,4 BHK,2145.0,4.0,125.0,4,5827.505827505827
Tollygunge,3 BHK,1682.0,3.0,120.0,3,7134.36385255648
Tollygunge,3 BHK,1371.0,2.0,65.0,3,4741.064916119621
Tollygunge,2 BHK,901.0,2.0,49.5,2,5493.895671476138
Tollygunge,3 BHK,1575.0,3.0,63.1,3,4006.3492063492063
Tollygunge,3 BHK,1900.0,4.0,145.0,3,7631.578947368421
Tollygunge,2 BHK,1050.0,2.0,45.0,2,4285.714285714285
Tollygunge,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
Tollygunge,2 BHK,1260.0,2.0,70.0,2,5555.555555555556
Tollygunge,3 BHK,1252.0,3.0,61.0,3,4872.20447284345
Tollygunge,3 BHK,1250.0,3.0,55.0,3,4400.0
Tollygunge,4 BHK,2342.0,3.0,115.0,4,4910.333048676345
Tollygunge,1 BHK,550.0,1.0,21.0,1,3818.181818181818
Tollygunge,3 BHK,1785.0,3.0,118.0,3,6610.644257703081
Tollygunge,4 BHK,2882.0,5.0,204.0,4,7078.417765440666
Tollygunge,2 BHK,1160.0,2.0,42.0,2,3620.689655172414
Tollygunge,2 BHK,1071.0,2.0,62.0,2,5788.9822595704945
Tollygunge,3 BHK,2266.0,3.0,169.0,3,7458.075904677847
Tollygunge,3 BHK,1800.0,3.0,90.0,3,5000.0
Tollygunge,2 BHK,1085.0,2.0,41.23,2,3799.9999999999995
Tollygunge,3 BHK,1545.0,3.0,69.0,3,4466.019417475728
Tollygunge,3 BHK,2400.0,3.0,88.0,3,3666.6666666666665
Tollygunge,3 BHK,1680.0,3.0,117.0,3,6964.285714285715
Tollygunge,2 BHK,1343.0,2.0,86.0,2,6403.574087862993
Tollygunge,2 BHK,1184.0,2.0,69.0,2,5827.7027027027025
Tollygunge,3 Bedroom,4510.0,4.0,200.0,3,4434.589800443459
Tollygunge,3 BHK,1305.0,2.0,59.0,3,4521.072796934866
Tollygunge,4 BHK,3785.0,5.0,280.0,4,7397.622192866578
Tollygunge,3 BHK,1820.0,3.0,85.5,3,4697.802197802198
Tollygunge,3 BHK,1620.0,3.0,130.0,3,8024.691358024691
Tollygunge,2 BHK,1085.0,2.0,57.0,2,5253.4562211981565
Tollygunge,1 BHK,905.0,1.0,50.0,1,5524.861878453039
Tollygunge,2 BHK,1243.0,2.0,46.0,2,3700.7240547063557
Tollygunge,2 BHK,1130.0,2.0,60.0,2,5309.734513274337
Tollygunge,2 BHK,1200.0,2.0,60.0,2,5000.0
Tollygunge,2 BHK,1040.0,2.0,37.0,2,3557.6923076923076
Tollygunge,6 Bedroom,2800.0,4.0,100.0,6,3571.4285714285716
Tollygunge,2 BHK,1160.0,2.0,55.0,2,4741.379310344828
Tollygunge,3 BHK,1208.51,3.0,42.0,3,3475.3539482503247
Tollygunge,3 Bedroom,1600.0,3.0,75.0,3,4687.5
Tollygunge,3 BHK,1416.0,3.0,94.0,3,6638.418079096045
Tollygunge,2 BHK,905.0,2.0,50.0,2,5524.861878453039
Tollygunge,2 BHK,1355.0,3.0,76.0,2,5608.856088560886
Tollygunge,3 BHK,1537.0,3.0,110.0,3,7156.79895901106
Tollygunge,3 BHK,1250.0,3.0,55.0,3,4400.0
Tollygunge,3 BHK,1942.0,3.0,155.0,3,7981.462409886714
Tollygunge,3 BHK,1985.0,3.0,130.0,3,6549.11838790932
Tollygunge,3 BHK,1678.0,3.0,92.13,3,5490.464839094159
Tollygunge,3 BHK,1410.0,2.0,80.0,3,5673.758865248227
Tollygunge,2 BHK,1125.0,2.0,65.0,2,5777.777777777777
Tollygunge,2 BHK,1250.0,2.0,58.0,2,4640.0
Tollygunge,1 BHK,840.0,2.0,50.0,1,5952.380952380952
Tollygunge,2 BHK,913.0,2.0,36.0,2,3943.0449069003284
Tollygunge,2 BHK,1145.0,2.0,46.5,2,4061.1353711790393
Tollygunge,2 BHK,965.0,2.0,34.0,2,3523.316062176166
Tollygunge,1 BHK,644.0,1.0,40.0,1,6211.180124223602
Topsia,2 BHK,1155.0,2.0,42.74,2,3700.4329004329006
Topsia,4 BHK,2119.0,4.0,111.0,4,5238.319962246343
Topsia,2 BHK,1246.0,2.0,67.3,2,5401.284109149277
Topsia,3 BHK,1756.0,3.0,100.0,3,5694.760820045558
Topsia,2 BHK,1180.0,2.0,72.0,2,6101.6949152542375
Topsia,3 BHK,1646.0,3.0,79.5,3,4829.890643985419
Topsia,4 Bedroom,2400.0,4.0,240.0,4,10000.0
Topsia,4 BHK,4850.0,6.0,385.0,4,7938.144329896907
Topsia,2 BHK,950.0,2.0,45.0,2,4736.8421052631575
Topsia,2 BHK,1320.0,2.0,95.0,2,7196.969696969697
Topsia,4 Bedroom,4000.0,5.0,280.0,4,7000.0
Topsia,3 BHK,1800.0,3.0,65.0,3,3611.1111111111113
Topsia,3 BHK,1355.0,3.0,83.87,3,6189.667896678967
Topsia,2 BHK,1208.0,2.0,70.0,2,5794.701986754967
Topsia,3 BHK,1312.5,3.0,51.19,3,3900.190476190476
Topsia,2 BHK,1329.0,2.0,70.0,2,5267.11813393529
Topsia,2 Bedroom,1200.0,2.0,60.0,2,5000.0
Topsia,2 BHK,1170.0,2.0,45.0,2,3846.153846153846
Topsia,3 Bedroom,1200.0,3.0,95.75,3,7979.166666666667
Topsia,1 BHK,656.0,1.0,53.0,1,8079.268292682927
Topsia,3 BHK,1560.0,3.0,115.0,3,7371.794871794872
Topsia,2 BHK,1080.0,2.0,35.0,2,3240.740740740741
Topsia,3 BHK,1200.0,2.0,68.0,3,5666.666666666667
Topsia,3 BHK,3500.0,3.0,198.0,3,5657.142857142857
Topsia,2 Bedroom,1200.0,2.0,70.0,2,5833.333333333333
Topsia,3 BHK,1300.0,3.0,80.0,3,6153.846153846154
Topsia,3 BHK,1100.0,3.0,52.97,3,4815.454545454545
Topsia,3 BHK,1691.0,3.0,104.0,3,6150.206978119456
Topsia,6 BHK,3000.0,8.0,90.0,6,3000.0
Topsia,2 BHK,948.0,2.0,75.0,2,7911.392405063291
Topsia,3 BHK,1680.0,3.0,125.0,3,7440.476190476191
Topsia,3 BHK,1595.0,3.0,62.0,3,3887.1473354231975
Topsia,3 BHK,1507.0,2.0,95.0,3,6303.9150630391505
Topsia,1 BHK,750.0,1.0,51.0,1,6800.0
Topsia,4 Bedroom,1200.0,3.0,87.0,4,7250.0
Topsia,2 BHK,1237.0,2.0,73.0,2,5901.3742926434925
Topsia,2 BHK,1300.0,2.0,70.0,2,5384.615384615385
Ultadanga,3 BHK,1180.0,3.0,48.0,3,4067.7966101694915
Ultadanga,2 BHK,1070.0,2.0,45.5,2,4252.336448598131
Ultadanga,2 BHK,1056.0,2.0,80.0,2,7575.757575757576
Ultadanga,1 BHK,595.0,1.0,33.32,1,5600.0
Ultadanga,2 BHK,1080.0,2.0,50.0,2,4629.62962962963
Ultadanga,3 BHK,2225.0,3.0,160.0,3,7191.011235955056
Ultadanga,2 BHK,1290.0,2.0,74.0,2,5736.434108527132
Ultadanga,3 BHK,2557.0,3.0,141.0,3,5514.274540477121
Ultadanga,3 BHK,1480.0,3.0,90.0,3,6081.081081081081
